StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q33,Q34,Q35,baseline_timer_First Click,baseline_timer_Last Click,baseline_timer_Page Submit,baseline_timer_Click Count,Q30,baseline_learning,main1_timer_First Click,main1_timer_Last Click,main1_timer_Page Submit,main1_timer_Click Count,main2_timer_First Click,main2_timer_Last Click,main2_timer_Page Submit,main2_timer_Click Count,main2_satisficing,main_pre_timer_First Click,main_pre_timer_Last Click,main_pre_timer_Page Submit,main_pre_timer_Click Count,main_pre_prompt_q,prompt_a1_timer_First Click,prompt_a1_timer_Last Click,prompt_a1_timer_Page Submit,prompt_a1_timer_Click Count,prompt_arch_timer_First Click,prompt_arch_timer_Last Click,prompt_arch_timer_Page Submit,prompt_arch_timer_Click Count,prompt_curb_appeal_t_First Click,prompt_curb_appeal_t_Last Click,prompt_curb_appeal_t_Page Submit,prompt_curb_appeal_t_Click Count,prompt_control_timer_First Click,prompt_control_timer_Last Click,prompt_control_timer_Page Submit,prompt_control_timer_Click Count,post_timer_First Click,post_timer_Last Click,post_timer_Page Submit,post_timer_Click Count,post_q,end_timer_First Click,end_timer_Last Click,end_timer_Page Submit,end_timer_Click Count,end_q,Q_TotalDuration,MTurkCode,end_q - Topics
2017-12-22 22:20:26,2017-12-22 22:22:48,IP Address,184.100.13.13,100,141,True,2017-12-22 22:22:48,R_1k0vY7Ax8C5xjaE,,,,,44.069000244141,-123.08250427246,anonymous,EN,Yes,Yes,Yes,0,0,4.582,0,A little bit,Yes,0,0,2.624,0,2.183,2.638,4.157,2,,0.459,15.902,44.719,4,"It is cute, it looks like a cottage. There are lots of pretty white windows. There is sort of a red and grey color in the bricks. The front of the house is covered in colorful flowers.",0,0,31.536,0,,,,,,,,,,,,,0,0,20.675,0,It is fancy. There are many windows. Outside is a small yard with a dark fence. The roof has pillars.,1.081,1.081,1.897,1,None,141,303538963,
2017-12-22 20:47:38,2017-12-22 22:23:34,IP Address,173.171.229.253,100,5756,True,2017-12-22 22:23:35,R_1kMiMreCqH1DK7Q,,,,,27.909805297852,-82.788398742676,anonymous,EN,Yes,Yes,Yes,4.245,18.942,22.593,3,A little bit,Yes,1.369,1.369,2.997,1,24.941,26.637,27.741,2,,4.036,73.701,74.43,6,"the house has two stories and an attic
the house is built from bricks 
the house has three windows on the second floor
the main colors of the house are grey and dark orange",,,,,,,,,,,,,0.645,5530.893,5532.47,2,18.408,77.285,78.003,5,"this house looks pretty old
this house has a lot of windows
this house seems to be in a good neighborhood
this house has two stories and an attic",0,0,1.492,0,,5756,8623212655,
2017-12-22 22:23:34,2017-12-22 22:27:14,IP Address,184.170.76.155,100,219,True,2017-12-22 22:27:14,R_XM2E8I4xGJphXFv,,,,,37.103500366211,-80.420700073242,anonymous,EN,Yes,Yes,Yes,0,0,30.429,0,Definitely not,No,10.599,10.599,11.216,1,0,0,5.904,0,,31.837,31.837,68.731,1,This house is built of brick. The walls are grey with red brick trim. There is a nice garden with some shrubbery in front of the house. The house has bay windows on either side of the door. There are large alcove windows inset in the roof.,,,,,,,,,18.817,18.817,19.587,1,,,,,1.067,1.067,44.249,1,This house has a well maintained front area. The black iron fence provides a nice frame around the front. The windows are all set in matching red trim which looks nice against the light beige brick. The roof has steepled chimneys on either side which create a nice symmetry.,0,0,1.812,0,N/A,219,2172823357,
2017-12-22 22:29:10,2017-12-22 22:48:15,IP Address,67.174.144.138,100,1145,True,2017-12-22 22:48:16,R_22rUrV05pdA5Bb7,,,,,38.716094970703,-121.36259460449,anonymous,EN,Yes,Yes,Yes,12.067,17.824,18.912,3,Definitely not,Yes,7.024,7.024,13.309,1,9.355,9.355,11.257,1,,9.608,126.959,128.226,2,"This is a two-story brick house.  The front yard has a full garden and walkway splitting the yard.  The home appears to be several decades old, at least.  The roof appears to need to be completely re-done as well.  The home also has a double chimney.  ",,,,,,,,,,,,,463.986,676.505,711.263,2,2.21,221.92,223.235,2,"The home is a two-story brick home.  It appears to be quite old, possibly from the 18th century.  The front lawn is minimal, but has several trees out front.  The roof also appears to need a complete makeover.  The home features a double chimney as well.",1.031,1.031,5.461,1,thanks!,1145,4142138711,
2017-12-22 22:39:02,2017-12-22 22:50:31,IP Address,24.211.11.124,100,689,True,2017-12-22 22:50:32,R_2fGIYSrXISDTSBT,,,,,43.32080078125,-88.031402587891,anonymous,EN,Yes,Yes,Yes,174.361,177.378,178.295,2,Definitely not,Yes,0,0,2.356,0,5.2,5.2,6.022,1,,3.314,3.314,61.641,1,"The house is made of brick with gorgeous windows sticking out from the house. The pops of red really make the roof stand out as well as the red brick. The entry way is lovely and gives a nice detail. The windows upstairs are inviting and I like how many squares there are. ",0,0,36.486,0,,,,,,,,,,,,,1.394,1.394,53.367,1,"I believe this may be a Georgian home. It's made of brick and has lovely windows like the last one. The entry way is a nice and inviting arched doorway. The windows up on the top level make me want to sit up there and gaze. ",0.608,0.608,2.958,1,,689,1902366387,
2017-12-22 22:51:30,2017-12-22 22:57:10,IP Address,71.228.210.47,100,339,True,2017-12-22 22:57:11,R_ueuMfp2KyPik4jn,,,,,36.064300537109,-87.430198669434,anonymous,EN,Yes,Yes,Yes,9.251,10.454,11.938,2,Definitely not,No,0,0,10.957,0,7.96,7.96,11.754,1,,6.594,6.594,63.055,1,"It has 8 windows in the front. It has a red roof. It has a small tree directly in front of the house. It has a chimney on both ends of the roof. ",,,,,16.765,45.378,49.932,5,,,,,,,,,3.38,147.816,161.326,6,"This is a Georgian style house. It has 9 windows in the front wall of the house. It has 2 chimneys on each end of the roof. It also has 3 dormers on the roof. ",0.993,0.993,2.634,1,,339,4518572553,
2017-12-22 23:04:20,2017-12-22 23:09:15,IP Address,45.46.160.244,100,295,True,2017-12-22 23:09:15,R_22LglsBh2VxLRpi,,,,,42.919692993164,-78.877899169922,anonymous,EN,Yes,Yes,Yes,15.173,19.203,19.809,8,Definitely not,Yes,0,0,2.37,0,10.83,10.842,11.405,2,,10.185,101.562,102.101,4,Beautiful huge modem house. With multiple levels with lots of Windows to view the outdoor landscape. Has a great color scheme with a modern but classic look to the paint. Lots of outdoor space as well,,,,,,,,,1.183,47.301,48.7,38,,,,,24.017,79.609,79.668,7,Grand view multiple levels lots of Windows and amazing curb appeal. Large driveway and amazing landscape that will make you the envy of the neighborhood,0,0,4.049,0,,295,2632151409,
2017-12-22 22:48:05,2017-12-22 23:31:48,IP Address,73.23.64.252,100,2623,True,2017-12-22 23:31:49,R_b8bmIxhO4BL3jAB,,,,,26.230392456055,-81.221496582031,anonymous,EN,Yes,Yes,Yes,11.421,16.351,17.339,2,Definitely not,Yes,0,0,23.289,0,7.839,7.839,9.99,1,,9.712,9.712,269,1,"This house looks like something straight out of the UK, built a few hundred years ago, and occupied by the ancestors of the original owners.  The brick accents around the windows, walls, and portico might look a little weird by themselves, but when you add the roof to the red scheme, it's actually pretty wonderful.  The roof itself is so unusual because of the color, and it looks almost like velvet - like it'd be soft to the touch.  Of course the landscaping is meant to accent all that lovely red, and it does, without being too much.  All in all, this is a whimsical, wonderful house.",,,,,,,,,,,,,0,0,401.047,0,3.95,3.95,282.024,1,"This house is a dead ringer for the one with the red accents, right down to the brick-ringed windows, brick stripe along the front, and twin chimneys on either side.  There are a few differences, though.  The roof is not red, like the other one, and the portico is quite different.  The landscaping is different, as is the front yard, and it doesn't look like a road passes right by the side either.  This house has to be either built/designed by the the same person who designed and built the red-accented one, or built the same by someone who was inspired by the other house.  It still looks a few hundred years old, still looks occupied by the same family who built it's kin, but it's like it was transplanted elsewhere - maybe in the US by someone who came here from England before or during the Revolutionary War.  Wonderful old house, probably has a lot of ghosts.",6.185,6.185,67.114,1,"I am just so curious as to how those two houses, one so obviously in Europe and the other looking like it's in the US.  There's got to be a story behind that, and it's got to be an interesting one.",2623,1258650594,
2017-12-22 23:26:40,2017-12-22 23:38:42,IP Address,74.105.84.170,100,721,True,2017-12-22 23:38:42,R_3R95DzBuBbvOSMM,,,,,40.958999633789,-74.497299194336,anonymous,EN,Yes,Yes,Yes,1.384,26.451,28.136,3,Definitely not,No,0,0,9.664,0,88.032,88.032,96.572,1,,9.553,9.553,87.292,1,"The house is very beautiful and unique looking. The house is made up of different brick styles and has a red color scheme. The house is large with three floors, the third floor is the attack. The plants and bushes around the house are also nice looking.",,,,,13.416,20.758,182.328,5,,,,,,,,,5.297,163.301,250.581,2,The building is a brown color scheme with brownish bricks. The building is very symmetrical. The house has three floors. The house has a pedimented door.,2.921,2.921,6.809,1,,721,2240917640,
2017-12-22 23:34:50,2017-12-22 23:41:48,IP Address,184.1.241.27,100,417,True,2017-12-22 23:41:48,R_3Ej5ocVsNLtmWb0,,,,,29.198806762695,-82.083000183105,anonymous,EN,Yes,Yes,Yes,10.444,11.982,13.263,2,Definitely not,No,14.216,14.216,14.611,1,49.822,49.822,52.36,1,,4.608,4.608,82.186,1,"It is a huge Tudor style house. It has a front made entirely of brick. The roof is red and the brick outlining the main front o the house is also red, with a grey-stone colored filling in the rest. There are two bay windows with separate porches that extend of either side of the front doors, looking like miniature gazebos. It is at least two stories tall, possibly three, or two with a large attic.",,,,,,,,,2.034,34.552,110.44,5,,,,,7.089,38.377,116.154,2,"This is a beautiful, two story tall house. There is a wrought-iron gate in the front, wrapping around the entirety of the house. There are twelve (12!) windows that face outward from the front of the house. There is an arch style opening over the front door. The color of the house blends in with the colors of fall - dark, almost a greenish brown. Some people would say it's a disgusting color on its own, but in this area, it gives it a sense of homeliness.",0,0,2.121,0,,417,1797649841,
2017-12-22 23:52:20,2017-12-22 23:58:34,IP Address,23.126.177.129,100,374,True,2017-12-22 23:58:34,R_30hFkZgqBAnjEK0,,,,,37.458999633789,-122.17810058594,anonymous,EN,Yes,Yes,Yes,7.122,11.372,12.574,2,Definitely not,Yes,0,0,3.587,0,6.283,6.283,7.218,1,,13.362,126.349,148.116,15,It's a charming three story brick house. There are at least two fire places/chimneys. There is a well kept flower garden out front. There are at least three bedrooms in this home.,,,,,0,0,83.194,0,,,,,,,,,31.142,64.725,88.219,4,This is a two story Georgian brick home. It is fully detached from homes adjoining. There is a recessed front door. It's roof is a-line.,0,0,3.145,0,,374,3666540146,
2017-12-22 22:03:22,2017-12-23 00:01:36,IP Address,24.126.128.242,100,7093,True,2017-12-23 00:01:37,R_1MNliqUJ3y1ixtF,,,,,33.982894897461,-84.324203491211,anonymous,EN,Yes,Yes,Yes,46.973,52.564,53.471,2,Definitely not,Yes,0,0,5.219,0,7.183,7.183,8.084,1,,6.486,6.486,567.801,1,It is a classic style.The color is original.The bricks are classic and timeless.The windows are a perfect match.,0,0,1573.818,0,,,,,,,,,,,,,0.297,1679.69,1697.144,4,classic features.Colonial style with classic bricks.The design is old fashion,0,0,3.237,0,,7093,9983310312,
2017-12-23 00:00:19,2017-12-23 00:06:18,IP Address,104.11.61.83,100,359,True,2017-12-23 00:06:19,R_ZIF09qIRUHrSqEF,,,,,37.953598022461,-122.07800292969,anonymous,EN,Yes,Yes,Yes,1.843,4.485,5.656,2,Definitely not,Yes,0,0,37.138,0,10.47,10.47,13.172,1,,5.754,5.754,75.054,1,The house is a two-story house.   The house is based on a colonial design.   The house has at least two fireplaces based on the fact that there are chimneys at each end of the house.  The house has bay windows on both the left and right side of the house.,,,,,,,,,,,,,10.676,37.994,105.827,3,4.196,83.191,85.623,4,This house is a two story house.  The house is also based on a colonial design.  The house has at least two fireplaces based on the fact that there are two chimneys visible from the photograph.   The house has a rod iron black fence going across the front of the house.,2.358,13.58,17.408,3,Thanks for the opportunity to participate and good luck with your research!,359,6096814922,
2017-12-23 00:01:11,2017-12-23 00:13:42,IP Address,65.35.230.128,100,751,True,2017-12-23 00:13:43,R_UlMyKxkHCl0GnJf,,,,,28.476898193359,-82.525497436523,anonymous,EN,Yes,Yes,Yes,531.744,535.187,536.24,5,Not really,Yes,1.079,2.068,4.691,2,6.999,7,9.29,2,,4.34,32.842,33.746,5,"Charming
cottage like
welcoming
looks like home",4.994,92.371,93.226,29,,,,,,,,,,,,,2.313,55.45,55.962,5,"New England style
two story home 
brick house
classic
",2.131,2.131,3.963,1,,751,239863684,
2017-12-22 20:52:22,2017-12-23 00:24:44,IP Address,99.89.114.48,100,12742,True,2017-12-23 00:24:45,R_re8n2PIibLtZUbf,,,,,38.644607543945,-121.27220153809,anonymous,EN,Yes,Yes,Yes,4.686,12.511,13.335,2,Definitely yes,Yes,0,0,266.962,0,0.626,14.921,15.287,3,,2193.131,2247.847,2248.237,2,A big brick house. Losts of windows. Two fire places. Lively garden/yard.,,,,,,,,,,,,,64.117,148.308,148.878,5,128.119,7058.439,7099.004,3,"Big house with lots of space. Lots of windows,good lighting.",3.583,3.912,4.242,2,,12742,7383479136,
2017-12-23 00:27:12,2017-12-23 00:35:04,IP Address,174.60.239.169,100,472,True,2017-12-23 00:35:05,R_5hDT7Qu8CgI3Jex,,,,,41.384994506836,-75.646102905273,anonymous,EN,Yes,Yes,Yes,106.562,120.832,126.749,2,Definitely not,No,4.675,4.675,6.335,1,36.946,36.946,49.88,1,,5.146,5.146,107.759,1,"The house is a large house with gray and red brick sides. It has a red roof with two chimnees on on either side. It has 3 windows coming out of the roof, as well as 3 windows on the second floor. On the bottom floor is a brick door stoop and two bay way windows one either side of the door. ",,,,,,,,,24.287,26.376,56.161,3,,,,,2.67,2.67,87.477,1,"The house looks to be gray and red brick on the outside. It also has a similiar gray and red type of roof with at least two different chimnees. There lots of windows in the front of the house, with 3 coming out of the roof, 5 on second floor, and 2 on each side of the door. There is a metal fence around the front of the property. ",0.975,0.975,6.296,1,,472,3405730989,
2017-12-22 22:43:55,2017-12-23 01:02:12,IP Address,67.186.29.207,100,8297,True,2017-12-23 01:02:12,R_WcWAVyJHkj3US41,,,,,40.335601806641,-79.55069732666,anonymous,EN,Yes,Yes,Yes,6.722,29.39,78.933,4,Definitely not,Yes,0,0,2779.347,0,5.695,5.695,12.585,1,,4.582,835.636,908.461,2,A house made from grey stone with a red roof and red accent bricks. Large dual bay windows and 6 other windows in the front. It has two chimneys and a series of trees in the front for shade. The house itself is quite large and must have a lot of room and space.,,,,,9.307,21.895,32.228,3,,,,,,,,,11.44,105.436,109.829,2,"The house appears to be quite old from the looks of it, maybe dating back to the 1800s. Its overall feel is grey and neutral and has a large door in the front. On the first and second floors, it has 9 windows. There are 3 smaller windows in the attic and 2 chimneys on either side. A small shrub adorns on the rightmost area of the house and is well kept.",0.841,10.111,10.372,3,Nothing I can think of. Thank you.,8297,6369641404,
2017-12-23 00:49:43,2017-12-23 01:05:29,IP Address,67.250.96.148,100,946,True,2017-12-23 01:05:30,R_3ND6ARhLFX9HRds,,,,,40.596603393555,-74.077499389648,anonymous,EN,Yes,Yes,Yes,15.13,20.457,22.893,3,Definitely not,Yes,12.713,12.713,15.113,1,14.406,14.406,21.73,1,,5.273,320.191,326.749,16,"This house have a very classical design. It is not very modern. It looks like a multi-family house. The location of this house is in suburban or rural areas, I do not think it's in urban. Overall, it is a nice looking house. Not too ugly or too fancy.",60.101,135.457,246.636,3,,,,,,,,,,,,,8.567,223.847,224.88,5,There are so many windows this house have. It is not a new house. The brick color are not good looking. The design of the house is quite old as well. It is in a suburban area. It is a multi-family house,0.468,41.92,42.278,3,"The two houses looks pretty similar in design. First one is new and the second one is pretty old. ",946,6608603885,
2017-12-23 01:56:50,2017-12-23 02:01:34,IP Address,24.74.167.113,100,283,True,2017-12-23 02:01:34,R_USdrjVpNDNhSeI1,,,,,35.239807128906,-81.584701538086,anonymous,EN,Yes,Yes,Yes,8.978,11.716,12.76,2,Definitely not,No,0,0,15.471,0,6.655,6.655,8.592,1,,3.721,3.721,48.649,1,It has three stories.  It has chimney at each end of the house.  It appears to be made of brick.  It has two large bay windows on the front.,,,,,,,,,,,,,0,0,78.76,0,3.707,74.175,76.858,3,There is a chimney at each end of the house.  There are nine large windows (and three attic windows) on the front of the house.  The house has three stories.  This appears to be a colonial-style house.,0,0,6.148,0,,283,2084076297,
2017-12-23 02:10:46,2017-12-23 02:17:27,IP Address,72.175.54.60,100,400,True,2017-12-23 02:17:28,R_33yvnRPDgiTQf2g,,,,,46.984603881836,-114.12129974365,anonymous,EN,Yes,Yes,Yes,4.795,8.478,9.301,3,Definitely not,No,2.017,2.017,4.489,1,12.138,12.138,14.289,1,,1.775,1.775,70.121,1,The house has a tree and small garden. It has two large bay windows and six smaller windows. It has two chimneys on the roof. The house is brick and is red and grey in color.,,,,,,,,,8.535,187.802,188.943,4,,,,,16.011,24.123,87.997,3,This house features white trim around its windows. It has nine large windows and three smaller windows. It has two chimneys that adorn the rooftop. The exterior is brick with red and green accents and features two large trees in the yard.,0,0,10.187,0,,400,2808519452,
2017-12-23 03:26:25,2017-12-23 03:34:08,IP Address,75.168.29.51,100,462,True,2017-12-23 03:34:08,R_1OIvRJUluJMYtVu,,,,,45.010101318359,-93.151901245117,anonymous,EN,Yes,Yes,Yes,0,0,14.4,0,Definitely not,Yes,0,0,6.226,0,10.314,10.314,10.871,1,,2.529,6.975,203.956,3,It's a beautiful older brick house with great symmetry. It has large bay windows on the first floor and a covered entryway. The third floor attic looks finished based on the design. The landscaping is impeccable with roses lining the sidewalk out front.,0,0,77.897,0,,,,,,,,,,,,,0,0,116.22,0,"This looks like a Cape Cod style house. The large, multiple windows on the front side are a giveaway. The steep, sloping roof is also par for the design. It also has the traditional symmetry that a Cape Cod generally has.",0,0,9.665,0,Thank you!,462,9923067782,
2017-12-23 04:10:59,2017-12-23 04:15:27,IP Address,24.5.191.108,100,268,True,2017-12-23 04:15:27,R_6gSMGoX2wIMro1r,,,,,37.54020690918,-122.30410003662,anonymous,EN,Yes,Yes,Yes,7.156,8.503,9.537,2,Definitely not,No,0,0,1.668,0,3.753,10.789,11.77,3,,1.517,1.517,128.861,1,Two-story colonial style home. It's got a brick facade and bay windows. The front yard has an assortment of colorful flowers. The windows on the second floor is outlined in red brick.,,,,,20.896,31.951,33.558,3,,,,,,,,,1.098,65.831,66.142,2,"Another two-story colonial house. This one has no bay windows, but still maintains a brick facade. There is no substantial front yard. It appears to be a modest front yard leading to the sidewalk.",0,0,2.111,0,,268,4341318830,
2017-12-23 04:20:27,2017-12-23 04:24:25,IP Address,24.254.192.27,100,237,True,2017-12-23 04:24:25,R_3strNExhqElJeTQ,,,,,36.811294555664,-76.368698120117,anonymous,EN,Yes,Yes,Yes,12.605,15.555,16.668,2,Definitely not,Yes,0,0,5.82,0,10.049,10.049,10.952,1,,9.977,51.087,51.457,3,"This house is very red. It has an older almost victorian style. It is two and a half stories. It has two chimneys; one on each side of the house. ",,,,,,,,,,,,,62.029,62.029,79.906,1,6.497,6.497,56,1,"The house is two and a half stories. It is an older, victorian style house. It has two chimneys; one on each side of the house. It has a small cast iron style gate out front. ",0,0,2.923,0,,237,6639270312,
2017-12-23 04:21:00,2017-12-23 04:24:46,IP Address,205.185.223.220,100,226,True,2017-12-23 04:24:47,R_yPi2rza7VcMTXJ7,,,,,33.50830078125,-112.0717010498,anonymous,EN,Yes,Yes,Yes,10.664,16.36,18.778,2,A little bit,Yes,2.554,2.554,9.581,1,16.27,16.27,19.948,1,,7.541,7.541,42.072,1,"very large house. Perfectly manicured lawn. The roof needs to be cleaned. appears to be made of brick and stone. ",,,,,13.683,19.346,20.984,2,,,,,,,,,1.795,85.264,87.929,7,"Appears to be built at the turn of the century.  There are an abundance of windows. This house does not have much of a yard. This house has two chiminies. ",3.23,3.23,4.826,1,,226,2899894183,
2017-12-23 04:21:03,2017-12-23 04:26:47,IP Address,73.19.224.14,100,343,True,2017-12-23 04:26:47,R_1lmzNmUmorsZ4QY,,,,,36.103302001953,-84.206199645996,anonymous,EN,Yes,Yes,Yes,6.045,7.934,8.768,2,Definitely not,No,0,0,7.068,0,4.356,5.119,5.54,2,,2.777,2.777,116.891,1,"It is a 3 story, brick house. Looks almost colonial, with a fireplace on each side. It has a red roof, with 12 windows facing the front of the house. The home looks quite old, most likely being built in the early 19th century.",,,,,,,,,,,,,37.794,47.684,56.937,6,35.819,123.45,130.214,3,"It is a brick home, with two chimneys and a tile roof. The work looks old, most likely colonial. It is 3 stories, with 12 front facing windows. It looks to be late 17th century. ",0,0,3.495,0,,343,4272917117,
2017-12-23 04:29:47,2017-12-23 04:32:40,IP Address,71.237.202.138,100,172,True,2017-12-23 04:32:40,R_WoD7WOklkohNlct,,,,,45.409301757812,-122.67990112305,anonymous,EN,Yes,Yes,Yes,2.205,4.051,4.794,2,Not really,No,0,0,3.284,0,0.465,1.51,2.321,2,,4.409,69.07,69.446,7,"There are two Chimny's. The front of the house has two large bay viewing areas. The landscape is perfect. The roof could use a cleaning. ",8.244,8.244,12.512,1,,,,,,,,,,,,,1.007,59.825,65.866,7,Very large house with many widows. The style of the house appears to be from the turn of the century. The house has almost no front yard. The house has two chimney's.,1.378,1.378,2.078,1,,172,2652598423,
2017-12-23 04:25:10,2017-12-23 04:42:40,IP Address,71.8.86.183,100,1050,True,2017-12-23 04:42:41,R_4IrUEP1lWo6Tia5,,,,,33.315093994141,-86.755996704102,anonymous,EN,Yes,Yes,Yes,18.119,27.135,45.298,2,Not really,No,3.217,3.217,10.836,1,13.883,13.883,14.899,1,,3.412,191.101,231.848,8,"A lovely, three story brick house. Two chimneys sit atop the roof. Two bay windows are visible on the front face. It features a brick covered enclosed front entrance way. A neatly landscaped front yard. ",,,,,,,,,54.985,73.856,352.619,3,,,,,12.621,150.728,151.597,3,"A three bedroom brown and red brick home, with an open and inviting front facing exterior. A generous and pleasing number of windows are featured. The front yard is very neat and framed with an iron fence and planted foliage. There are two trees in the front yard, which do not obscure the view of the house. ",1.725,1.725,7.448,1,Thank you.,1050,7972985873,
2017-12-23 04:46:24,2017-12-23 04:55:56,IP Address,73.121.105.116,100,571,True,2017-12-23 04:55:56,R_2P80Mff3GbfT8io,,,,,35.678497314453,-84.084899902344,anonymous,EN,Yes,Yes,Yes,15.072,21.931,23.108,2,Definitely not,No,0,0,12.671,0,12.292,12.292,13.692,1,,6.262,218.876,222.04,22,"BEAUTIFUL 2 STORY HOME WITH TWO  BAY WINDOWS. THERE ARE FLOWERS PLANTED OUT FRONT. FIREPLACES ON  BOTH SIDE THE HOUSE..BRICK CONSTRUCTION, WITH PAVED DRIVEWAY. SIDEWALKS OUT FRONT.
",,,,,,,,,26.628,27.238,120.494,2,,,,,3.173,51.243,120.588,3,"LARGE HOME WITH LOTS OF WINDOWS. SIDEWALKS AND PAVED DRIVEWAY THERE ARE TWO FIREPLACES ON EACH SIDE OF THE HOUSE. HAS TWO LARGE TREES IN FRONT OF HOUSE. SHED ON THE SIDE OF THE HOUSE. ",5.138,5.138,16.539,1,FUN SURVEY THANKS.,571,3128266534,
2017-12-23 04:44:12,2017-12-23 04:56:06,IP Address,172.242.232.14,100,714,True,2017-12-23 04:56:07,R_PRPFkGi3hALZR17,,,,,38.220703125,-78.05590057373,anonymous,EN,Yes,Yes,Yes,29.056,33.269,34.347,2,A little bit,No,0,0,8.512,0,13.823,13.823,15.297,1,,12.576,146.302,278.535,9,This is a beautiful 3 level house. It has a brick exterior with a lot of windows. The landscaping is beautiful with different colors of flowers covering the front yard. It's a big house.,,,,,,,,,,,,,0,0,86.607,0,46.613,46.613,237.86,1,It's an older house with brick exterior and plenty of windows. It has 3 levels. It looks like a victorian home almost. It has to chimneys on either side of the roof. It has a beautifully crafted entrance.,0,0,9.517,0,,714,7957298271,
2017-12-23 04:52:24,2017-12-23 04:57:05,IP Address,98.213.21.48,100,280,True,2017-12-23 04:57:05,R_qxarbrYuP0PL07T,,,,,41.373092651367,-89.442497253418,anonymous,EN,Yes,Yes,Yes,1.935,3.055,4.043,2,Definitely not,No,0,0,4.049,0,0.877,0.877,3.221,1,,1.451,134.549,162.723,5,"This house is really beautiful. I like everything there is about it. From the windows to the trees, to the bushes and to the flowers. It makes it really stand out. Now, if it wasn't for all those things, this might look like any ole house on the block. That's the difference though. This one stands out because of the beautiful shrubbery. I love how the front door is enclosed like that too. If it is raining then you won't have to wait out in the rain for someone to answer. I like the side walk too. It is thin but adds something to the house too right next to the shrubs. It looks old but if they can keep it looking up to par like this with new stuff like windows, as it appears they already have, this will hopefully last them awhile. ",4.905,4.905,17.588,1,,,,,,,,,,,,,4.037,50.046,64.72,2,"I really like how the old house has a new vibe too it. It really makes it shine a little extra. You can tell they care about their house because they want it to still look good even though it's really old. I bet it looks amazing in the spring and fall. If they keep this up it will look amazing forever. ",3.438,3.438,8.188,1,,280,2134107444,
2017-12-23 04:57:34,2017-12-23 05:01:14,IP Address,162.244.81.174,100,219,True,2017-12-23 05:01:15,R_2eakI8uUDtCHSsV,,,,,44.433303833008,26.100006103516,anonymous,EN,Yes,Yes,Yes,83.554,85.546,86.631,2,A little bit,Yes,0,0,0.459,0,1.687,8.735,9.692,3,,2.329,2.329,10.749,1,"it is a beautiful house ",,,,,,,,,,,,,0,0,13.275,0,7.393,32.193,33.627,13,"it is  a beautiful house. it has many  windows. it is in the woods. its a big house. ",1.017,3.505,3.808,3,,219,2222965806,
2017-12-23 04:26:01,2017-12-23 05:01:34,IP Address,108.6.127.118,100,2132,True,2017-12-23 05:01:35,R_3DoQEK886vMCdNA,,,,,40.859405517578,-73.212097167969,anonymous,EN,Yes,Yes,Yes,41.275,50.405,53.053,2,Definitely not,Yes,6.165,25.26,35.46,4,35.6,35.6,58.353,1,,30.289,61.163,367.599,2,"This is a single-family residential house. This house is a two story family house with a little front yard. This house has two front porch and a circled driveway. This house is on the corner of the block. ",33.261,87.508,90.055,4,,,,,,,,,,,,,10.524,367.879,503.805,7,"This is a single detached house. It looks like a Georgian style house with three dormers. This house has two fireplaces. This house has a detached garage with driveway.  ",13.016,13.016,22.801,1,N/A.,2132,4519901587,
2017-12-23 04:55:03,2017-12-23 05:07:06,IP Address,73.55.185.153,100,722,True,2017-12-23 05:07:06,R_1OxUBYEo6edJhrI,,,,,29.58219909668,-95.760803222656,anonymous,EN,Yes,Yes,Yes,22.751,29.478,31.405,2,Not really,Yes,0,0,11.43,0,12.32,12.32,13.6,1,,18.842,18.842,233.022,1,Here is a very attractive country cottage with asymmetrical lines and beautifully laid brick trim.There are two bay windows in the front to let in the light and the fireplaces are at each end of the cottage.  The length of the house suggests that the kitchen is in the back of the house for the convenience of ventilation throughout the house.  The sidewalks and landscaping give it an inviting curb appeal.,,,,,,,,,0,0,178.976,0,,,,,8.227,8.227,209.786,1,Here is an English traditional home with the classical look of historical nostalgia.  It has a brick trim and attractive window and entry-way trim that makes it very appealing.  Landscaped nicely with mature trees that outline the front of the house.  The fireplaces are asymmetrical on each end of the house.,5.445,5.445,10.214,1,thank you,722,248515745,
2017-12-23 04:53:46,2017-12-23 05:09:04,IP Address,122.45.29.132,100,918,True,2017-12-23 05:09:05,R_1g5ufLzxhYHDaJy,,,,,37.533294677734,126.95001220703,anonymous,EN,Yes,Yes,Yes,5.13,7.271,8.778,2,Definitely not,No,353.174,354.605,356.627,3,9.963,9.963,14.015,1,,4.533,70.982,95.863,3,The house is quite big. It looks like it is made with bricks. The roof is red and there are chimneys. There is a nice garden out front.,,,,,19.913,165.147,166.547,19,,,,,,,,,0.767,224.416,243.235,12,"It looks like this is a Georgian style house. The house is quite huge. It looks like it might be made from stone or brick. There are multiple panels on the window. The front door is hooded. ",1.644,1.644,4.694,1,n/a,918,727732987,
